id_x,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month,id_y,company_rating,company_location,total_fleet_count,iata_approved
6197,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,4.0,True,False,3067.0,48769,6197,98.0,10.0,10.0,10.0,10.0,10.0,9.0,34,1.31,48769,1.0,Indonesia,4.0,True
10165,Malta,Type N0,Quantum,ThetaBase Services,1.0,6,moderate,6.0,False,False,2430.0,31805,10165,72.0,7.0,8.0,9.0,9.0,8.0,8.0,21,0.8,31805,0.99,Mauritania,20.0,False
68709,Isle of Man,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1520.0,21077,68709,98.0,10.0,10.0,10.0,10.0,10.0,10.0,84,3.19,21077,1.0,Togo,1.0,True
13574,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,1195.0,3355,13574,93.0,9.0,9.0,10.0,10.0,9.0,10.0,23,0.89,3355,0.78,Faroe Islands,2.0,True
18226,Indonesia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,False,False,1637.0,28568,18226,99.0,10.0,10.0,10.0,10.0,10.0,10.0,71,2.7,28568,1.0,Faroe Islands,3.0,False
39430,Malta,Type V5,Plasma,ThetaBase Services,2.0,7,strict,3.0,False,False,3457.0,24026,39430,85.0,9.0,9.0,7.0,9.0,9.0,9.0,16,0.85,24026,0.98,Cape Verde,69.0,True
18781,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,1910.0,13365,18781,99.0,10.0,10.0,10.0,10.0,10.0,10.0,20,0.78,13365,1.0,Indonesia,7.0,True
1425,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2820.0,1241,1425,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.32,1241,1.0,Chile,1.0,False
42158,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,1910.0,15658,42158,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2,0.08,15658,1.0,Afghanistan,1.0,True
71762,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1624.0,7255,71762,100.0,10.0,10.0,10.0,10.0,10.0,10.0,17,0.65,7255,1.0,Bouvet Island (Bouvetoya),8.0,True
47347,Malta,Type V2,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,3795.0,2198,47347,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04,2198,1.0,Marshall Islands,1.0,True
45409,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,2157.0,36088,45409,99.0,10.0,10.0,10.0,10.0,9.0,10.0,37,1.47,36088,1.0,Niue,2.0,False
1310,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1650.0,3375,1310,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.11,3375,0.5,Uzbekistan,2.0,True
62984,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,4,strict,1.0,True,False,2950.0,11567,62984,90.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.08,11567,1.0,Niger,31.0,True
30409,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1377.0,37686,30409,93.0,10.0,9.0,10.0,10.0,10.0,9.0,74,2.84,37686,0.9,Monaco,1.0,True
8768,Malta,Type N0,Quantum,ThetaBase Services,1.0,6,flexible,6.0,False,False,2430.0,31805,8768,87.0,9.0,8.0,10.0,10.0,9.0,10.0,7,0.27,31805,0.99,Mauritania,20.0,False
64486,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,False,False,2430.0,3391,64486,82.0,9.0,10.0,8.0,8.0,10.0,9.0,10,0.4,3391,1.0,Iran,58.0,True
12520,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,False,False,2430.0,3391,12520,87.0,9.0,9.0,9.0,10.0,10.0,8.0,7,0.3,3391,1.0,Iran,58.0,True
14809,Malta,Type V5,Plasma,ThetaBase Services,2.0,7,strict,3.0,False,False,3457.0,24026,14809,67.0,6.0,7.0,6.0,7.0,7.0,7.0,3,0.16,24026,0.98,Cape Verde,69.0,True
65163,Costa Rica,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1390.0,10061,65163,98.0,9.0,10.0,10.0,10.0,10.0,10.0,12,0.47,10061,1.0,Mauritania,1.0,True
47224,United Kingdom,Type F5,Quantum,ThetaBase Services,2.0,2,strict,3.0,False,False,1104.0,36495,47224,84.0,8.0,7.0,9.0,9.0,8.0,8.0,18,0.7,36495,0.5,Denmark,1.0,False
5076,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,False,False,2105.0,13212,5076,90.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.11,13212,1.0,Zimbabwe,12.0,True
53875,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,False,False,2105.0,13212,53875,94.0,10.0,10.0,10.0,10.0,10.0,9.0,7,0.29,13212,1.0,Zimbabwe,12.0,True
34416,Faroe Islands,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1507.0,5690,34416,99.0,10.0,10.0,10.0,10.0,9.0,10.0,99,3.85,5690,1.0,Isle of Man,2.0,True
70374,Sao Tome and Principe,Type O3,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1416.0,7959,70374,98.0,10.0,10.0,10.0,10.0,10.0,10.0,71,2.72,7959,1.0,Peru,1.0,False
65831,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1754.0,255,65831,100.0,10.0,8.0,10.0,10.0,10.0,8.0,2,0.08,255,0.5,Gibraltar,1.0,False
15608,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,2.0,False,False,2560.0,39109,15608,100.0,10.0,10.0,10.0,10.0,10.0,9.0,6,0.28,39109,0.77,Ukraine,24.0,True
8224,Uzbekistan,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,2.0,False,False,2040.0,38098,8224,91.0,10.0,9.0,10.0,10.0,9.0,9.0,36,1.41,38098,1.0,Zimbabwe,7.0,True
3055,Malta,Type V5,Plasma,ThetaBase Services,1.0,5,strict,2.0,False,False,2677.0,24026,3055,80.0,6.0,10.0,6.0,10.0,10.0,8.0,1,0.06,24026,0.98,Cape Verde,69.0,True
58435,Micronesia,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1650.0,8707,58435,86.0,9.0,8.0,9.0,10.0,10.0,9.0,19,0.92,8707,0.73,Rwanda,21.0,True
12175,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,7,strict,3.0,False,False,3457.0,24026,12175,88.0,9.0,9.0,8.0,9.0,9.0,9.0,29,1.43,24026,0.98,Cape Verde,69.0,True
48424,Anguilla,Type V5,Quantum,ThetaBase Services,1.0,2,strict,2.0,True,False,1208.0,11126,48424,98.0,10.0,10.0,10.0,10.0,9.0,10.0,8,0.31,11126,1.0,Anguilla,3.0,True
41326,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,strict,2.0,False,False,1520.0,32346,41326,98.0,10.0,10.0,10.0,10.0,9.0,10.0,25,1.03,32346,1.0,United Kingdom,3.0,False
40511,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,3405.0,27972,40511,83.0,8.0,10.0,9.0,8.0,9.0,8.0,12,0.48,27972,0.94,Brazil,27.0,False
50761,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,4,strict,2.0,False,False,1845.0,48455,50761,98.0,9.0,9.0,10.0,10.0,10.0,10.0,8,0.43,48455,0.89,Uzbekistan,20.0,True
18488,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1442.0,46110,18488,80.0,6.0,8.0,10.0,10.0,10.0,8.0,1,0.07,46110,1.0,Afghanistan,4.0,False
59694,Barbados,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,True,False,1650.0,19,59694,84.0,9.0,7.0,10.0,10.0,10.0,9.0,131,5.06,19,1.0,Reunion,2.0,False
22326,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,False,False,2105.0,28828,22326,90.0,9.0,9.0,10.0,10.0,10.0,9.0,26,1.03,28828,1.0,Isle of Man,198.0,True
54973,Marshall Islands,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1650.0,25507,54973,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.11,25507,1.0,Malta,3.0,False
60792,Anguilla,Type F5,Plasma,ThetaBase Services,3.0,5,flexible,3.0,False,False,4120.0,9981,60792,94.0,9.0,9.0,10.0,10.0,9.0,9.0,14,0.6,9981,1.0,Anguilla,1.0,False
31922,Faroe Islands,Type V5,Plasma,ThetaBase Services,2.0,3,moderate,2.0,False,False,2040.0,49357,31922,100.0,9.0,10.0,9.0,10.0,8.0,7.0,2,1.15,49357,1.0,Micronesia,2.0,False
75564,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,2560.0,18077,75564,98.0,10.0,10.0,10.0,10.0,10.0,9.0,23,0.92,18077,1.0,Sao Tome and Principe,139.0,False
21703,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1273.0,29880,21703,91.0,9.0,10.0,9.0,10.0,9.0,9.0,22,0.86,29880,1.0,Tanzania,1.0,False
64035,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,3,flexible,3.0,False,False,2690.0,8866,64035,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.08,8866,0.9,Tonga,2.0,True
27740,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2300.0,6154,27740,96.0,10.0,10.0,10.0,10.0,9.0,9.0,28,1.11,6154,0.86,Sao Tome and Principe,1.0,False
41851,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,1585.0,34951,41851,95.0,10.0,9.0,10.0,10.0,10.0,10.0,28,1.11,34951,1.0,Uzbekistan,1.0,False
17716,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,False,False,1715.0,17612,17716,96.0,10.0,10.0,10.0,10.0,10.0,10.0,62,2.44,17612,1.0,Peru,2.0,True
7204,Sao Tome and Principe,Type O3,Quantum,ThetaBase Services,1.0,3,flexible,3.0,False,False,1845.0,17612,7204,97.0,10.0,10.0,10.0,10.0,10.0,10.0,29,1.17,17612,1.0,Peru,2.0,True
11141,Barbados,Type V5,Plasma,ThetaBase Services,3.0,9,strict,6.0,False,False,6070.0,33823,11141,94.0,9.0,9.0,10.0,9.0,10.0,9.0,54,2.13,33823,0.78,France,17.0,True
37751,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1195.0,28884,37751,80.0,9.0,10.0,8.0,9.0,8.0,8.0,2,0.13,28884,1.0,Micronesia,2.0,True
40352,Micronesia,Type F5,Plasma,ThetaBase Services,3.0,8,moderate,5.0,False,False,4289.0,41971,40352,85.0,9.0,8.0,9.0,9.0,10.0,9.0,49,1.91,41971,1.0,Rwanda,1.0,True
72852,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,False,False,2950.0,3391,72852,82.0,9.0,8.0,9.0,10.0,10.0,9.0,11,0.46,3391,1.0,Iran,58.0,True
69039,Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,False,False,2820.0,3391,69039,77.0,9.0,8.0,9.0,9.0,10.0,9.0,7,0.28,3391,1.0,Iran,58.0,True
52283,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,6,strict,3.0,True,False,2027.0,30435,52283,89.0,9.0,9.0,9.0,9.0,9.0,9.0,49,1.93,30435,0.99,Cape Verde,41.0,False
24412,Anguilla,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,True,False,1650.0,16045,24412,99.0,10.0,10.0,10.0,10.0,10.0,10.0,55,2.14,16045,1.0,Anguilla,1.0,True
69805,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,3470.0,18077,69805,97.0,10.0,10.0,10.0,10.0,10.0,9.0,32,1.34,18077,1.0,Sao Tome and Principe,139.0,False
8754,Russian Federation,Type F5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,True,False,2755.0,37207,8754,97.0,10.0,10.0,10.0,10.0,10.0,9.0,16,0.67,37207,0.8,Tonga,1.0,False
4015,Nicaragua,Type V5,Plasma,ThetaBase Services,4.0,7,moderate,4.0,True,False,2560.0,37043,4015,86.0,9.0,9.0,9.0,9.0,10.0,9.0,44,1.73,37043,1.0,Pakistan,11.0,False
30191,Niue,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,False,False,1910.0,27572,30191,99.0,10.0,10.0,10.0,10.0,10.0,10.0,39,1.72,27572,0.67,Niue,1.0,False
69749,Estonia,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1650.0,6276,69749,100.0,10.0,10.0,10.0,10.0,9.0,10.0,21,0.85,6276,1.0,Zimbabwe,5.0,False
62225,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,True,False,2365.0,35219,62225,90.0,9.0,10.0,9.0,9.0,10.0,9.0,29,1.14,35219,0.97,Tonga,4.0,False
60101,Malta,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1910.0,21927,60101,99.0,10.0,10.0,10.0,10.0,10.0,10.0,58,2.29,21927,1.0,Brazil,1.0,False
77055,Brazil,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1390.0,31936,77055,98.0,10.0,10.0,10.0,10.0,9.0,10.0,19,0.75,31936,1.0,Vanuatu,2.0,False
24722,Nicaragua,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1377.0,47483,24722,95.0,9.0,9.0,10.0,9.0,9.0,9.0,22,9.57,47483,0.9,Jersey,1.0,True
56153,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,False,False,1650.0,22387,56153,85.0,10.0,8.0,9.0,9.0,8.0,8.0,11,0.44,22387,1.0,Gibraltar,1.0,True
54839,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,9,strict,4.0,False,False,4107.0,24026,54839,70.0,9.0,6.0,10.0,8.0,9.0,7.0,2,0.61,24026,0.98,Cape Verde,69.0,True
68515,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,7,strict,3.0,False,False,3457.0,24026,68515,96.0,10.0,9.0,10.0,10.0,9.0,9.0,5,0.27,24026,0.98,Cape Verde,69.0,True
26176,Nicaragua,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1585.0,37043,26176,92.0,10.0,9.0,9.0,10.0,10.0,9.0,105,4.17,37043,1.0,Pakistan,11.0,False
72552,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,False,False,3002.0,45721,72552,93.0,10.0,9.0,10.0,10.0,10.0,9.0,54,2.19,45721,1.0,Jersey,1.0,True
13053,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2950.0,18077,13053,80.0,10.0,8.0,10.0,10.0,10.0,8.0,1,0.04,18077,1.0,Sao Tome and Principe,139.0,False
22232,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1598.0,32075,22232,96.0,10.0,9.0,10.0,10.0,10.0,9.0,88,3.53,32075,1.0,Indonesia,2.0,False
75633,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,False,False,3275.0,43428,75633,93.0,9.0,9.0,10.0,10.0,10.0,9.0,14,0.58,43428,0.73,Faroe Islands,9.0,True
40161,Bouvet Island (Bouvetoya),Type E3,Quantum,ThetaBase Services,1.0,3,moderate,1.0,False,False,1455.0,2949,40161,97.0,10.0,10.0,10.0,10.0,10.0,10.0,45,1.81,2949,1.0,French Guiana,1.0,True
75022,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1338.0,42470,75022,97.0,10.0,10.0,10.0,10.0,10.0,10.0,71,2.9,42470,1.0,Malawi,2.0,False
34819,Gambia,Type F5,Plasma,ThetaBase Services,5.0,10,strict,6.0,False,False,3990.0,20664,34819,97.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.3,20664,1.0,Nauru,4.0,False
68557,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1.0,3,flexible,4.0,True,False,1520.0,16686,68557,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7,0.28,16686,1.0,Turkmenistan,1.0,False
15819,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1481.0,22335,15819,96.0,10.0,9.0,10.0,10.0,10.0,10.0,39,1.56,22335,1.0,Russian Federation,3.0,True
13301,Micronesia,Type V2,Plasma,ThetaBase Services,3.0,6,moderate,3.0,False,False,5030.0,18077,13301,99.0,10.0,9.0,10.0,10.0,9.0,10.0,16,0.68,18077,1.0,Sao Tome and Principe,139.0,False
65786,Malta,Type F5,Plasma,ThetaBase Services,4.0,8,moderate,4.0,True,False,5225.0,18077,65786,97.0,10.0,10.0,10.0,10.0,10.0,10.0,23,1.13,18077,1.0,Sao Tome and Principe,139.0,False
10490,Malta,Type O3,Quantum,ThetaBase Services,1.0,3,strict,2.0,False,False,1650.0,32346,10490,96.0,10.0,10.0,10.0,10.0,9.0,10.0,41,1.74,32346,1.0,United Kingdom,3.0,False
16715,Micronesia,Type V5,Plasma,ThetaBase Services,3.0,5,strict,3.0,False,False,3847.0,4267,16715,89.0,9.0,10.0,9.0,9.0,10.0,9.0,30,1.19,4267,1.0,Senegal,22.0,True
65984,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,False,False,3275.0,48886,65984,96.0,10.0,8.0,10.0,10.0,10.0,9.0,30,1.27,48886,1.0,Netherlands,4.0,True
36599,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,False,False,3990.0,18077,36599,100.0,10.0,9.0,10.0,10.0,9.0,9.0,3,0.13,18077,1.0,Sao Tome and Principe,139.0,False
54066,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,2.0,True,False,3340.0,21083,54066,97.0,10.0,10.0,10.0,10.0,10.0,9.0,21,0.93,21083,1.0,Spain,3.0,True
61635,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1325.0,22082,61635,93.0,10.0,9.0,10.0,10.0,9.0,9.0,151,6.03,22082,1.0,Isle of Man,1.0,True
28624,Nicaragua,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1585.0,37043,28624,90.0,9.0,9.0,9.0,10.0,10.0,9.0,102,4.0,37043,1.0,Pakistan,11.0,False
11857,Micronesia,Type V5,Plasma,"Banks, Wood and Phillips",1.0,2,moderate,0.0,False,False,1650.0,36100,11857,100.0,10.0,10.0,10.0,8.0,10.0,10.0,1,0.07,36100,1.0,Rwanda,17.0,True
65732,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,3,strict,2.0,True,False,1611.0,48334,65732,85.0,9.0,9.0,10.0,10.0,9.0,9.0,107,4.31,48334,1.0,Guinea,12.0,False
53422,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1572.0,48334,53422,88.0,9.0,9.0,10.0,10.0,10.0,9.0,111,4.45,48334,1.0,Guinea,12.0,False
76864,Niue,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1234.0,29512,76864,99.0,10.0,10.0,10.0,10.0,10.0,10.0,19,0.77,29512,1.0,Guinea,1.0,True
66360,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2430.0,35486,66360,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.76,35486,1.0,French Guiana,1.0,True
29989,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1455.0,21646,29989,93.0,10.0,10.0,10.0,10.0,9.0,10.0,18,1.93,21646,1.0,Togo,2.0,False
28732,Malta,Type X3,Plasma,ThetaBase Services,1.0,4,flexible,2.0,True,False,2690.0,10052,28732,98.0,10.0,10.0,10.0,10.0,10.0,10.0,22,0.88,10052,1.0,Niue,1.0,True
55691,Costa Rica,Type V5,Plasma,ThetaBase Services,1.0,3,strict,3.0,True,False,1728.0,3860,55691,100.0,10.0,10.0,10.0,10.0,8.0,10.0,2,0.08,3860,1.0,Uzbekistan,1.0,True
38178,Faroe Islands,Type F5,Plasma,ThetaBase Services,5.0,10,strict,5.0,False,False,6005.0,29744,38178,98.0,10.0,9.0,10.0,10.0,10.0,9.0,10,0.42,29744,1.0,Micronesia,1.0,False
27955,Indonesia,Type F5,Quantum,ThetaBase Services,2.0,4,strict,3.0,False,False,1819.0,25914,27955,99.0,10.0,10.0,10.0,10.0,10.0,10.0,63,3.07,25914,1.0,France,2.0,True
42871,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,4,strict,2.0,True,False,2950.0,11567,42871,67.0,7.0,7.0,10.0,9.0,10.0,8.0,3,0.12,11567,1.0,Niger,31.0,True
52391,Uzbekistan,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1260.0,30610,52391,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.75,30610,1.0,Kiribati,1.0,True
42877,Costa Rica,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,True,False,2430.0,2768,42877,97.0,10.0,10.0,10.0,10.0,9.0,9.0,41,1.74,2768,1.0,Christmas Island,2.0,True
71810,Costa Rica,Type V5,Plasma,ThetaBase Services,2.0,2,flexible,1.0,True,False,1338.0,2768,71810,93.0,9.0,9.0,10.0,10.0,9.0,9.0,3,0.12,2768,1.0,Christmas Island,2.0,True
506,Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,3,strict,2.0,True,False,1767.0,12868,506,92.0,10.0,9.0,10.0,10.0,9.0,9.0,103,4.13,12868,1.0,Tonga,1.0,False
35820,Niue,Type F5,Plasma,ThetaBase Services,0.0,2,flexible,2.0,True,False,1455.0,390,35820,91.0,10.0,9.0,10.0,9.0,9.0,10.0,9,0.42,390,1.0,Niue,1.0,True
63265,Isle of Man,Type O3,Quantum,ThetaBase Services,3.0,4,flexible,3.0,False,False,1520.0,20518,63265,98.0,10.0,10.0,10.0,10.0,10.0,10.0,33,1.31,20518,1.0,Togo,4.0,True
14715,United Kingdom,Type F5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,True,False,1845.0,38004,14715,94.0,9.0,9.0,10.0,10.0,9.0,9.0,25,1.01,38004,0.0,Palestinian Territory,2.0,False
58966,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,True,False,5095.0,19958,58966,79.0,8.0,9.0,9.0,9.0,10.0,8.0,18,0.74,19958,1.0,Congo,40.0,True
76761,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,1637.0,31340,76761,98.0,10.0,10.0,10.0,10.0,9.0,10.0,11,0.44,31340,1.0,El Salvador,1.0,True
29417,Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,False,False,2820.0,39109,29417,97.0,10.0,10.0,10.0,10.0,10.0,9.0,6,0.26,39109,0.77,Ukraine,24.0,True
6504,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1312.0,6753,6504,92.0,10.0,9.0,10.0,10.0,10.0,10.0,52,2.09,6753,1.0,French Guiana,1.0,False
17619,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1325.0,35754,17619,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.05,35754,0.0,Lebanon,1.0,True
61317,Niue,Type F5,Plasma,ThetaBase Services,6.0,12,flexible,6.0,False,False,7370.0,19811,61317,100.0,10.0,10.0,10.0,10.0,4.0,8.0,3,0.12,19811,0.9,Nicaragua,21.0,True
13586,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,1845.0,9638,13586,100.0,10.0,9.0,10.0,10.0,10.0,10.0,3,0.13,9638,0.0,Tonga,2.0,False
16856,Indonesia,Type F5,Quantum,ThetaBase Services,1.0,1,strict,0.0,False,False,1429.0,12177,16856,100.0,10.0,10.0,9.0,10.0,10.0,10.0,2,0.08,12177,1.0,France,6.0,True
71170,Kiribati,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,True,False,1195.0,46335,71170,96.0,10.0,10.0,10.0,10.0,9.0,10.0,149,6.05,46335,1.0,Nicaragua,1.0,True
10779,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,3,strict,2.0,True,False,1884.0,39248,10779,97.0,10.0,10.0,10.0,10.0,10.0,9.0,64,2.61,39248,0.97,Cuba,5.0,False
22924,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,False,False,1416.0,15200,22924,100.0,10.0,10.0,10.0,10.0,10.0,10.0,88,3.62,15200,1.0,Gibraltar,1.0,True
74028,Malta,Type F5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,False,False,4640.0,18077,74028,95.0,9.0,9.0,10.0,10.0,8.0,9.0,4,0.2,18077,1.0,Sao Tome and Principe,139.0,False
59931,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,True,False,3015.0,47730,59931,90.0,10.0,9.0,10.0,10.0,10.0,9.0,19,0.98,47730,1.0,Saint Helena,1.0,False
19463,Anguilla,Type V2,Plasma,ThetaBase Services,4.0,8,moderate,5.0,False,False,5030.0,18077,19463,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.1,18077,1.0,Sao Tome and Principe,139.0,False
21974,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2560.0,18077,21974,97.0,10.0,9.0,10.0,10.0,10.0,10.0,20,0.85,18077,1.0,Sao Tome and Principe,139.0,False
4093,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,7,strict,3.0,False,False,3457.0,24026,4093,90.0,9.0,10.0,8.0,10.0,10.0,9.0,14,0.6,24026,0.98,Cape Verde,69.0,True
983,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1598.0,16942,983,93.0,10.0,9.0,10.0,10.0,10.0,10.0,49,8.35,16942,1.0,Uganda,2.0,False
29255,Barbados,Type V5,Plasma,ThetaBase Services,3.0,7,strict,3.0,False,False,3470.0,43540,29255,60.0,6.0,6.0,10.0,10.0,10.0,8.0,1,0.04,43540,0.72,Bosnia and Herzegovina,25.0,False
50584,Niue,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,False,False,2040.0,43819,50584,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,0.35,43819,1.0,Grenada,2.0,True
48200,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2040.0,12508,48200,88.0,9.0,9.0,8.0,9.0,10.0,9.0,10,0.59,12508,0.7,Holy See (Vatican City State),3.0,True
